ID compra,ID cliente,Programa de cashback,Edad,Sexo biológico,Evaluación de la compra
2399,8211,No,43,Femenino,9
2410,5639,No,43,Masculino,10
2409,3321,No,42,Femenino,10
2404,7332,Sí,30,Femenino,9
2408,1623,No,51,Masculino,9
2405,2846,Sí,38,Femenino,9
2412,4333,Sí,32,Masculino,10
2411,5704,Sí,24,Femenino,9
2406,7723,No,49,Femenino,9
2407,4352,Sí,38,Femenino,9
2419,5145,Sí,35,Femenino,10
2413,6424,No,58,Femenino,7
2417,6861,Sí,33,Masculino,10
2416,8308,No,24,Femenino,9
2415,1139,Sí,32,Femenino,9
2418,2432,No,53,Masculino,10
2421,6604,No,48,Masculino,9
2420,6070,No,41,Femenino,4
2414,2568,Sí,32,Femenino,9
2426,4487,Sí,29,Femenino,9
2427,6816,No,48,Masculino,9
2424,4994,No,35,Femenino,9
2432,5114,No,20,Femenino,6
2428,9456,Sí,39,Masculino,10
2429,6666,Sí,32,Femenino,5
2423,2848,No,45,Masculino,9
2425,9535,No,40,Masculino,9
2431,2597,No,33,Femenino,10
2422,8227,No,43,Masculino,10
2430,4535,No,23,Masculino,9
2433,5036,Sí,29,Masculino,8
2448,7415,No,44,Femenino,10
2440,2664,No,56,Femenino,10
2435,6183,Sí,35,Masculino,4
2438,7015,Sí,23,Femenino,10
2436,3859,No,50,Masculino,10
2445,5663,No,47,Femenino,3
2447,4678,Sí,27,Masculino,9
2442,4925,No,39,Masculino,10
2443,1387,Sí,40,Masculino,10
2444,7748,No,46,Femenino,9
2434,8270,No,42,Masculino,9
2446,8040,Sí,32,Masculino,9
2439,1518,No,47,Masculino,10
2441,7526,No,61,Masculino,9
2437,5840,No,44,Masculino,9
2468,4731,No,44,Femenino,10
2478,5262,Sí,36,Masculino,10
2450,5168,Sí,38,Femenino,10
2480,9665,No,50,Masculino,7
2457,9184,No,34,Masculino,9
2462,6931,Sí,34,Masculino,10
2479,3087,No,47,Femenino,10
2453,4938,Sí,31,Femenino,6
2469,4822,No,23,Masculino,9
2475,4020,Sí,32,Femenino,9
2476,1472,Sí,21,Femenino,3
2467,6149,Sí,30,Masculino,9
2470,7160,No,33,Femenino,9
2471,3083,No,46,Femenino,9
2454,4865,No,32,Femenino,9
2455,2981,No,42,Masculino,10
2472,4791,No,41,Femenino,9
2461,1787,Sí,25,Femenino,9
2459,3674,Sí,40,Masculino,9
2477,7384,Sí,28,Masculino,10
2465,6675,Sí,35,Femenino,10
2449,5886,Sí,32,Femenino,6
2463,1741,Sí,37,Masculino,9
2456,9857,No,49,Femenino,9
2460,4256,No,48,Masculino,10
2458,5417,No,42,Femenino,10
2473,9904,Sí,34,Femenino,10
2474,7266,Sí,36,Femenino,9
2466,4827,Sí,37,Femenino,9
2464,9852,Sí,33,Masculino,7
2452,4815,No,48,Masculino,10
2451,4494,No,43,Femenino,10
2499,2389,No,49,Femenino,10
2488,1868,Sí,29,Masculino,9
2489,8927,No,54,Femenino,10
2510,6921,Sí,33,Masculino,9
2482,4628,Sí,18,Femenino,10
2481,8289,No,64,Femenino,9
2502,6587,No,35,Femenino,9
2484,1610,Sí,19,Femenino,9
2501,1836,Sí,32,Femenino,9
2508,5081,Sí,18,Masculino,10
2486,7676,Sí,40,Femenino,9
2507,3427,Sí,30,Femenino,9
2503,5352,Sí,34,Masculino,9
2506,2974,Sí,36,Masculino,10
2483,2204,No,51,Masculino,7
2491,4656,Sí,18,Masculino,10
2496,4368,Sí,37,Masculino,10
2490,8414,No,51,Femenino,10
2487,2738,Sí,30,Femenino,9
2485,2715,No,30,Femenino,10
2492,6842,No,47,Masculino,10
2500,5161,No,52,Femenino,3
2509,5222,No,56,Femenino,10
2497,4908,No,49,Masculino,10
2498,9639,No,53,Femenino,10
2493,3897,Sí,40,Masculino,9
2494,3545,No,46,Masculino,9
2495,1671,Sí,37,Femenino,10
2505,2941,Sí,30,Femenino,7
2504,6750,Sí,38,Femenino,10
2512,7282,Sí,37,Masculino,10
2520,1134,Sí,23,Femenino,10
2522,1403,Sí,39,Masculino,9
2528,1495,No,51,Masculino,5
2527,8721,Sí,36,Femenino,9
2516,4172,No,43,Femenino,10
2532,1648,Sí,29,Femenino,6
2534,7723,No,49,Femenino,10
2514,1026,Sí,34,Femenino,10
2525,1580,Sí,18,Femenino,5
2518,1055,Sí,23,Femenino,4
2515,8032,Sí,36,Masculino,9
2521,2105,Sí,37,Femenino,9
2511,2516,No,43,Masculino,9
2530,7117,No,45,Masculino,10
2517,2021,Sí,36,Masculino,2
2513,7149,No,39,Femenino,10
2519,6733,Sí,28,Femenino,10
2523,5929,Sí,36,Femenino,9
2538,6548,No,57,Masculino,10
2531,5505,No,42,Femenino,9
2526,4823,Sí,38,Masculino,9
2529,5911,No,25,Masculino,6
2535,1424,No,45,Masculino,7
2539,1641,Sí,30,Femenino,10
2537,6027,Sí,21,Masculino,9
2540,6623,No,52,Masculino,9
2536,7657,Sí,38,Femenino,1
2524,4678,Sí,27,Masculino,9
2533,7311,No,45,Femenino,9
2548,6859,Sí,33,Masculino,5
2544,8173,Sí,38,Femenino,10
2562,9578,No,45,Femenino,10
2563,2413,No,23,Masculino,2
2549,2977,Sí,20,Masculino,9
2558,6593,Sí,32,Femenino,9
2545,9246,Sí,18,Masculino,10
2565,7890,No,49,Femenino,9
2552,3157,No,49,Masculino,9
2566,1326,Sí,21,Masculino,9
2554,3818,No,44,Femenino,10
2550,1054,Sí,18,Masculino,5
2546,2379,No,52,Femenino,10
2561,8639,Sí,23,Femenino,10
2542,5893,No,43,Femenino,10
2551,7824,No,41,Masculino,9
2543,9641,Sí,26,Femenino,9
2564,5463,No,45,Masculino,10
2560,7476,No,39,Masculino,9
2568,8765,Sí,32,Femenino,4
2567,3947,No,57,Masculino,9
2556,4638,No,26,Femenino,10
2557,8838,No,43,Femenino,9
2559,2834,No,55,Masculino,0
2553,6667,Sí,34,Masculino,9
2541,5636,Sí,37,Femenino,9
2555,1895,Sí,32,Femenino,9
2547,4519,No,47,Masculino,7
2580,7479,No,35,Femenino,10
2579,4683,Sí,33,Masculino,5
2582,5177,Sí,40,Masculino,9
2575,5455,No,43,Masculino,10
2586,8138,Sí,28,Femenino,7
2577,6759,Sí,23,Masculino,9
2581,4465,Sí,39,Femenino,9
2578,1960,No,35,Femenino,6
2576,7979,No,46,Femenino,10
2570,7836,Sí,38,Masculino,9
2585,6636,Sí,40,Femenino,10
2584,4550,Sí,32,Femenino,10
2569,6364,Sí,36,Femenino,10
2572,5806,No,35,Femenino,10
2573,3211,Sí,27,Femenino,10
2574,1818,No,62,Masculino,10
2583,6772,Sí,35,Masculino,9
2571,4023,No,27,Femenino,10
2593,3127,Sí,18,Masculino,10
2595,1280,Sí,27,Femenino,9
2596,7969,Sí,35,Femenino,9
2601,5115,Sí,31,Masculino,9
2587,8034,No,35,Femenino,9
2602,3552,No,44,Masculino,10
2590,6458,No,51,Femenino,10
2598,7412,No,46,Masculino,9
2591,4118,No,47,Femenino,6
2599,3459,No,55,Femenino,9
2592,4045,No,45,Femenino,10
2589,2294,Sí,32,Femenino,10
2594,7246,Sí,31,Masculino,9
2588,7395,Sí,28,Masculino,10
2597,2686,Sí,34,Masculino,9
2600,1486,No,45,Femenino,9
2615,1278,Sí,40,Masculino,9
2621,5947,Sí,21,Femenino,9
2614,2374,Sí,34,Femenino,10
2606,7938,No,48,Femenino,9
2626,3370,Sí,37,Femenino,9
2617,6538,No,45,Femenino,10
2619,6605,Sí,32,Masculino,9
2613,4802,No,23,Masculino,8
2609,7324,No,42,Femenino,9
2625,7394,No,44,Masculino,9
2603,7992,Sí,23,Femenino,10
2624,1918,No,42,Femenino,6
2604,2673,Sí,34,Masculino,9
2618,7382,Sí,30,Femenino,10
2612,8134,No,67,Masculino,0
2608,4368,Sí,37,Masculino,9
2623,6634,No,28,Masculino,10
2607,9130,No,51,Masculino,9
2616,7704,No,44,Masculino,9
2611,6950,No,48,Masculino,9
2605,3225,Sí,39,Masculino,10
2622,2381,No,54,Femenino,10
2620,9254,Sí,26,Femenino,9
2610,5163,Sí,37,Femenino,10
2636,1750,No,44,Masculino,10
2632,4363,No,50,Femenino,10
2652,7241,Sí,29,Femenino,10
2628,2969,Sí,25,Femenino,10
2633,3747,No,34,Masculino,9
2638,5767,No,37,Femenino,9
2629,3675,Sí,33,Femenino,9
2645,8976,Sí,39,Femenino,10
2648,6262,Sí,34,Femenino,10
2637,7781,No,45,Femenino,10
2643,7285,No,38,Femenino,9
2642,5299,No,47,Femenino,10
2630,3503,No,46,Masculino,9
2649,7355,Sí,32,Masculino,9
2627,1864,No,41,Femenino,9
2641,3602,Sí,18,Masculino,9
2640,3496,No,42,Femenino,9
2650,8554,Sí,20,Masculino,8
2647,3980,Sí,37,Femenino,10
2635,6968,No,44,Masculino,5
2639,3437,No,61,Femenino,9
2631,4647,No,51,Masculino,7
2646,4764,No,57,Masculino,10
2634,7608,No,45,Femenino,10
2651,7908,Sí,36,Masculino,9
2644,3905,No,44,Femenino,5
2672,3311,Sí,40,Femenino,9
2677,7916,No,32,Femenino,9
2679,1772,No,50,Femenino,10
2656,1769,No,46,Masculino,10
2673,9078,No,46,Masculino,9
2658,6020,No,20,Femenino,9
2655,5694,No,35,Femenino,9
2680,9746,No,59,Masculino,9
2660,1286,No,36,Femenino,9
2674,1646,No,20,Femenino,10
2661,2851,No,61,Masculino,9
2667,2711,No,47,Masculino,9
2675,6453,No,56,Masculino,9
2669,4790,No,25,Femenino,10
2666,2028,No,55,Femenino,4
2657,3675,Sí,33,Femenino,10
2662,7954,No,34,Masculino,9
2665,2034,Sí,39,Femenino,10
2678,8174,Sí,38,Femenino,9
2659,2524,Sí,38,Femenino,10
2671,4421,Sí,28,Masculino,9
2668,2103,No,41,Masculino,9
2654,7098,Sí,29,Femenino,9
2653,3624,No,41,Femenino,10
2663,8074,No,47,Femenino,4
2664,5495,No,47,Masculino,10
2670,1387,Sí,40,Masculino,10
2676,5204,No,41,Masculino,3
2709,2284,No,40,Femenino,9
2700,8429,No,48,Femenino,9
2705,2720,No,43,Femenino,5
2704,4796,No,30,Femenino,10
2682,2796,No,58,Masculino,9
2699,5906,Sí,34,Femenino,6
2685,1715,Sí,35,Femenino,10
2686,6296,No,44,Masculino,9
2701,9626,No,42,Femenino,9
2697,5870,No,53,Femenino,9
2698,3222,Sí,37,Femenino,10
2692,1462,Sí,25,Femenino,10
2708,2805,Sí,31,Masculino,8
2683,8045,No,49,Masculino,9
2690,9376,Sí,36,Masculino,9
2694,2443,No,23,Femenino,6
2691,2367,Sí,36,Masculino,7
2703,3735,No,38,Femenino,10
2689,7919,Sí,27,Masculino,2
2712,7919,Sí,27,Masculino,10
2702,3033,Sí,34,Masculino,10
2681,7168,No,51,Femenino,7
2693,2645,No,24,Masculino,10
2687,5112,No,47,Femenino,5
2711,8319,Sí,39,Femenino,7
2710,3596,No,55,Masculino,9
2688,6462,Sí,22,Masculino,10
2684,1960,No,35,Femenino,10
2696,4689,No,24,Masculino,10
2695,3452,No,52,Femenino,9
2706,6437,Sí,18,Femenino,10
2707,7324,No,42,Femenino,10
2740,7728,No,31,Masculino,9
2723,6034,No,38,Femenino,9
2729,7295,Sí,30,Femenino,9
2734,9447,Sí,30,Masculino,0
2728,8544,No,46,Masculino,10
2735,5411,No,45,Femenino,10
2732,5938,No,45,Femenino,9
2724,2788,Sí,32,Masculino,9
2738,3592,No,28,Femenino,9
2720,2085,No,48,Masculino,10
2731,8241,Sí,35,Femenino,10
2733,5104,No,64,Femenino,9
2730,3167,No,51,Femenino,10
2719,4728,Sí,35,Femenino,10
2713,9580,Sí,31,Femenino,9
2726,8303,Sí,33,Femenino,10
2722,2656,Sí,34,Masculino,10
2716,5094,No,57,Masculino,10
2725,9238,No,26,Femenino,10
2739,8333,No,44,Femenino,10
2721,3110,No,48,Femenino,10
2736,3187,Sí,40,Femenino,10
2717,9795,No,45,Femenino,10
2714,3274,Sí,25,Masculino,2
2737,5739,No,25,Masculino,9
2715,9116,Sí,32,Femenino,9
2718,4389,Sí,40,Masculino,9
2727,1134,Sí,23,Femenino,9
2754,7088,No,45,Femenino,10
2742,6087,No,32,Masculino,6
2761,6918,Sí,40,Femenino,9
2762,9247,No,42,Femenino,7
2747,9551,No,43,Masculino,9
2745,1415,Sí,37,Masculino,10
2757,5404,Sí,32,Masculino,10
2744,2266,No,55,Masculino,9
2748,5875,No,24,Femenino,9
2755,7076,Sí,37,Masculino,7
2749,6552,No,25,Masculino,9
2741,1292,No,18,Masculino,10
2751,9896,No,60,Masculino,10
2752,7561,No,54,Femenino,9
2758,3505,Sí,39,Masculino,9
2750,7792,No,43,Masculino,9
2753,4107,No,41,Femenino,10
2756,2231,No,22,Femenino,9
2743,1517,No,47,Masculino,10
2759,4340,No,41,Femenino,9
2760,4095,Sí,29,Masculino,10
2746,3765,No,44,Masculino,10
2771,5010,No,51,Femenino,0
2776,1570,No,45,Masculino,10
2774,1797,No,49,Femenino,9
2764,8114,Sí,32,Femenino,8
2765,4255,No,38,Femenino,10
2770,8222,No,41,Femenino,9
2767,3566,Sí,28,Masculino,9
2773,6814,Sí,29,Masculino,9
2778,1057,Sí,23,Masculino,9
2772,7030,No,41,Masculino,9
2775,3029,Sí,30,Femenino,9
2769,2961,No,37,Masculino,9
2768,5107,No,43,Femenino,9
2777,3916,Sí,38,Masculino,10
2766,9403,Sí,22,Femenino,10
2763,1701,Sí,33,Femenino,9
2781,5470,No,42,Masculino,10
2793,9895,Sí,26,Masculino,10
2794,8208,Sí,37,Masculino,9
2784,8174,Sí,38,Femenino,10
2803,5536,Sí,38,Femenino,9
2806,6168,Sí,37,Femenino,9
2789,7338,Sí,32,Femenino,9
2791,3082,Sí,34,Masculino,9
2787,1683,Sí,30,Masculino,10
2809,5278,Sí,38,Masculino,9
2779,9683,Sí,40,Femenino,9
2799,4591,Sí,35,Masculino,10
2792,4564,No,50,Masculino,6
2785,1996,Sí,34,Masculino,9
2788,6794,No,50,Femenino,9
2810,3081,Sí,31,Femenino,6
2795,7841,Sí,34,Masculino,9
2780,1309,No,36,Masculino,9
2802,4986,No,40,Masculino,10
2798,2957,No,38,Masculino,5
2797,5121,Sí,39,Masculino,10
2801,3445,No,27,Masculino,10
2805,1435,No,51,Femenino,9
2807,9945,No,45,Femenino,10
2782,8868,Sí,37,Masculino,10
2790,4709,No,55,Femenino,10
2808,2709,Sí,38,Masculino,9
2796,4918,No,31,Femenino,10
2800,1018,No,45,Masculino,7
2786,1790,No,40,Femenino,10
2783,1081,Sí,37,Masculino,10
2804,3269,Sí,26,Masculino,9
2819,3311,Sí,40,Femenino,10
2818,5963,No,44,Femenino,10
2822,7086,No,62,Masculino,10
2815,5267,No,49,Masculino,9
2826,3283,No,20,Femenino,9
2811,5992,No,42,Femenino,8
2816,1617,No,46,Femenino,6
2824,3219,Sí,26,Masculino,10
2812,2322,Sí,38,Femenino,10
2821,6726,No,18,Masculino,10
2817,4464,No,36,Masculino,9
2828,9859,Sí,31,Masculino,9
2825,6733,Sí,28,Femenino,9
2813,6295,No,67,Masculino,9
2827,5504,Sí,25,Masculino,7
2823,8497,No,43,Femenino,9
2820,8439,Sí,26,Femenino,10
2814,8423,No,56,Masculino,10
2848,6303,No,47,Femenino,9
2847,6283,Sí,29,Femenino,10
2846,8463,No,53,Femenino,9
2844,1721,No,55,Masculino,10
2831,6403,No,46,Femenino,4
2842,4078,No,44,Masculino,10
2839,3756,No,47,Masculino,10
2845,2430,Sí,31,Femenino,9
2834,6458,No,51,Femenino,9
2833,1623,No,51,Masculino,9
2838,5821,No,21,Masculino,9
2836,7503,No,34,Femenino,9
2830,1612,No,39,Masculino,9
2849,4351,Sí,24,Femenino,9
2841,1377,Sí,35,Femenino,9
2843,5912,Sí,39,Masculino,10
2835,3251,Sí,33,Femenino,10
2840,3800,Sí,36,Femenino,10
2832,9752,Sí,38,Femenino,9
2829,1442,Sí,28,Femenino,10
2837,7460,No,47,Masculino,9
2850,7437,No,41,Femenino,10
2868,7378,Sí,22,Masculino,10
2867,5046,Sí,28,Masculino,10
2855,5675,Sí,29,Masculino,9
2860,2657,No,41,Femenino,3
2858,2259,No,48,Femenino,10
2864,4864,No,43,Femenino,10
2863,1601,No,25,Masculino,10
2853,6212,Sí,34,Masculino,7
2852,2218,No,54,Femenino,4
2870,4648,Sí,36,Masculino,9
2862,6667,Sí,34,Masculino,10
2851,1245,No,45,Masculino,9
2859,8357,No,29,Masculino,10
2865,4442,No,58,Femenino,8
2856,4932,Sí,20,Femenino,9
2861,5082,Sí,38,Femenino,5
2866,9166,No,35,Masculino,9
2854,6372,Sí,25,Masculino,10
2857,2320,No,55,Masculino,9
2869,9011,No,58,Masculino,9
2887,8372,No,45,Masculino,9
2882,2770,No,32,Masculino,10
2891,6848,No,47,Femenino,10
2871,3240,No,44,Femenino,10
2883,9247,No,42,Femenino,3
2884,6622,Sí,39,Femenino,9
2875,2421,Sí,37,Masculino,10
2872,8404,No,49,Femenino,10
2873,9649,Sí,40,Masculino,9
2896,8820,No,41,Masculino,9
2893,6828,No,43,Femenino,9
2892,8979,No,65,Femenino,10
2894,1141,No,47,Femenino,9
2888,8561,No,41,Masculino,9
2877,5770,Sí,36,Femenino,9
2880,1565,Sí,34,Masculino,10
2897,5130,No,43,Femenino,9
2878,9422,No,44,Femenino,9
2881,4973,No,30,Femenino,10
2886,2776,No,34,Femenino,10
2890,9338,No,32,Masculino,10
2898,4902,Sí,30,Masculino,4
2885,7236,Sí,35,Masculino,10
2874,7939,No,49,Femenino,10
2876,5047,No,35,Femenino,10
2895,1405,No,48,Femenino,9
2889,5239,No,65,Femenino,9
2879,9477,No,58,Femenino,10
2910,8615,No,43,Masculino,9
2914,4588,No,41,Masculino,9
2901,6919,Sí,31,Femenino,10
2920,6922,No,32,Femenino,7
2905,2277,Sí,34,Femenino,10
2926,2921,Sí,36,Femenino,10
2900,2451,Sí,39,Femenino,9
2928,1679,No,41,Masculino,9
2909,6955,Sí,38,Masculino,10
2904,5444,Sí,27,Masculino,10
2907,1913,Sí,40,Masculino,10
2925,8827,No,37,Femenino,10
2899,6648,Sí,32,Femenino,8
2918,1058,No,45,Masculino,10
2903,4965,No,46,Femenino,10
2923,9431,No,47,Femenino,9
2917,2646,Sí,26,Masculino,10
2915,9559,No,42,Masculino,6
2911,6057,No,41,Masculino,9
2902,3874,Sí,33,Masculino,10
2912,9799,No,33,Femenino,10
2922,1025,Sí,35,Masculino,9
2924,1869,No,38,Femenino,10
2921,5990,No,43,Femenino,10
2908,1567,No,38,Femenino,10
2913,3740,No,54,Femenino,10
2919,5097,Sí,26,Masculino,9
2916,2122,No,51,Femenino,0
2906,8861,No,25,Masculino,10
2927,9319,No,47,Femenino,10
2943,8294,No,35,Femenino,10
2935,1341,Sí,24,Femenino,10
2933,9091,No,33,Masculino,9
2940,2956,Sí,30,Femenino,10
2945,5475,Sí,31,Masculino,9
2936,1680,Sí,36,Masculino,9
2946,6496,No,41,Masculino,9
2937,1276,No,50,Masculino,6
2942,8499,No,42,Masculino,5
2929,9823,No,44,Femenino,4
2941,6568,Sí,22,Femenino,9
2932,5728,Sí,37,Femenino,10
2931,6098,Sí,29,Masculino,10
2938,1682,No,33,Femenino,10
2944,9717,No,44,Femenino,9
2939,4659,No,26,Femenino,10
2947,7339,No,54,Masculino,2
2930,1875,Sí,40,Masculino,9
2934,3781,No,43,Femenino,10
2948,1338,No,31,Masculino,9
2951,7870,Sí,35,Masculino,4
2964,1894,No,37,Masculino,10
2974,7695,No,33,Femenino,9
2952,8823,Sí,29,Masculino,9
2975,9584,No,55,Masculino,10
2950,7957,Sí,25,Femenino,9
2957,5922,No,46,Masculino,10
2970,9943,Sí,27,Femenino,6
2968,2539,No,33,Femenino,9
2971,6944,No,49,Femenino,9
2955,3795,No,42,Masculino,9
2959,3826,Sí,30,Femenino,9
2977,3496,No,42,Femenino,1
2976,7637,No,34,Femenino,10
2961,1237,No,47,Femenino,10
2953,3931,No,55,Femenino,10
2973,9554,No,49,Femenino,10
2965,2718,No,55,Masculino,9
2967,8986,No,21,Femenino,9
2966,7001,No,38,Femenino,10
2972,6503,No,43,Masculino,9
2949,7524,No,49,Masculino,9
2978,2088,No,31,Femenino,9
2954,9697,Sí,30,Femenino,10
2963,9424,Sí,38,Masculino,10
2956,2822,No,45,Femenino,10
2969,4819,Sí,18,Femenino,10
2958,8619,Sí,36,Femenino,10
2962,2685,No,34,Masculino,9
2960,6933,Sí,23,Femenino,10
2991,2154,No,49,Masculino,9
2988,6927,Sí,39,Femenino,10
2990,8449,Sí,26,Masculino,8
2997,4065,No,42,Masculino,9
2995,2391,No,46,Femenino,10
2989,4432,Sí,22,Masculino,9
2993,3942,No,42,Masculino,9
2982,8098,Sí,35,Femenino,9
2992,1656,Sí,31,Masculino,9
2985,8669,No,44,Masculino,9
2986,5316,No,27,Masculino,9
2994,3221,Sí,38,Femenino,10
2998,6993,Sí,36,Masculino,9
2984,5145,Sí,35,Femenino,10
2980,3531,No,46,Masculino,9
2983,7592,No,31,Masculino,9
2996,8522,No,42,Masculino,10
2987,4895,Sí,36,Masculino,9
2981,4981,Sí,36,Femenino,10
2979,3365,No,56,Femenino,9
3011,1144,No,48,Femenino,10
3015,1322,No,47,Femenino,10
3001,6892,Sí,40,Femenino,9
3006,3410,No,44,Femenino,10
3002,5083,No,45,Femenino,10
3010,7451,No,26,Femenino,9
3012,2571,Sí,36,Masculino,10
3021,8005,No,39,Femenino,10
3004,5055,Sí,36,Masculino,7
3007,9309,Sí,35,Masculino,5
3017,9806,No,38,Masculino,9
3016,8776,No,50,Femenino,10
2999,1454,No,46,Femenino,9
3014,9295,Sí,29,Masculino,10
3013,7727,No,50,Femenino,9
3018,2604,Sí,35,Masculino,9
3008,2988,Sí,37,Femenino,9
3009,1947,No,47,Femenino,10
3022,9328,No,50,Masculino,9
3003,5541,Sí,31,Femenino,10
3000,5065,No,31,Masculino,9
3019,4838,No,41,Masculino,9
3005,9854,Sí,39,Femenino,7
3020,3793,Sí,32,Masculino,10
3027,8855,No,43,Femenino,4
3032,1353,No,47,Femenino,10
3034,4251,Sí,38,Femenino,10
3023,3809,No,41,Masculino,9
3046,1906,Sí,33,Masculino,10
3035,1979,Sí,38,Femenino,9
3026,8066,Sí,40,Femenino,9
3036,3623,Sí,35,Femenino,10
3049,9366,No,55,Femenino,9
3048,8970,No,44,Femenino,10
3037,1594,No,49,Femenino,10
3025,5758,Sí,33,Masculino,9
3029,7853,Sí,18,Masculino,5
3050,7835,Sí,32,Masculino,4
3047,5611,No,50,Femenino,7
3033,5086,No,57,Masculino,10
3043,3439,No,35,Femenino,9
3045,2366,No,46,Femenino,10
3028,3368,No,48,Femenino,9
3031,3368,No,48,Femenino,10
3030,9832,No,53,Femenino,10
3039,7373,No,29,Masculino,8
3038,1015,Sí,18,Masculino,9
3041,9384,Sí,23,Femenino,9
3044,4674,Sí,36,Femenino,9
3024,9773,No,41,Femenino,9
3040,9803,No,18,Femenino,9
3042,7151,Sí,25,Femenino,9
3065,9167,Sí,39,Masculino,9
3073,8052,Sí,33,Masculino,9
3069,6339,Sí,39,Masculino,9
3064,3716,Sí,22,Masculino,10
3055,1343,No,52,Masculino,8
3056,5003,No,42,Femenino,6
3068,8073,No,59,Masculino,7
3052,8114,Sí,32,Femenino,1
3061,5046,Sí,28,Masculino,10
3071,4043,No,41,Masculino,10
3066,4581,No,33,Femenino,10
3053,7493,Sí,29,Masculino,10
3062,1234,Sí,35,Femenino,5
3075,2778,Sí,32,Femenino,10
3060,9754,No,39,Femenino,9
3057,8812,Sí,18,Femenino,9
3054,7734,Sí,23,Femenino,9
3051,4700,Sí,23,Femenino,6
3059,6487,No,50,Masculino,9
3074,8820,No,41,Masculino,9
3067,1422,Sí,39,Femenino,9
3058,6519,No,33,Femenino,9
3063,1500,No,24,Femenino,10
3076,9906,Sí,40,Femenino,10
3070,7984,No,42,Femenino,7
3072,1821,No,47,Femenino,10
3104,4321,No,43,Masculino,10
3098,7071,Sí,36,Femenino,10
3084,2805,Sí,31,Masculino,9
3087,8652,Sí,29,Femenino,9
3077,4615,Sí,31,Femenino,9
3095,1620,Sí,27,Masculino,10
3090,1586,No,39,Masculino,9
3081,8578,No,35,Femenino,9
3088,4887,Sí,33,Femenino,10
3106,4023,No,27,Femenino,10
3083,5941,No,42,Masculino,10
3080,1511,No,38,Masculino,9
3078,9052,No,53,Masculino,9
3103,7735,No,46,Masculino,10
3085,2060,No,43,Femenino,2
3091,3862,Sí,36,Masculino,10
3089,1983,Sí,38,Femenino,10
3086,5336,Sí,33,Masculino,10
3100,5312,No,51,Femenino,10
3096,9644,No,49,Femenino,10
3102,5417,No,42,Femenino,10
3105,3134,Sí,39,Femenino,10
3101,7247,No,46,Masculino,4
3092,4230,No,33,Masculino,10
3094,7392,No,42,Femenino,9
3093,1604,No,47,Femenino,10
3097,8377,Sí,29,Femenino,10
3099,9966,Sí,40,Masculino,10
3082,3205,Sí,40,Femenino,9
3079,7876,Sí,21,Femenino,9
3113,9045,No,43,Femenino,9
3108,2351,Sí,32,Femenino,9
3111,3563,No,28,Femenino,10
3110,7903,Sí,38,Femenino,10
3107,6348,Sí,27,Masculino,9
3115,5286,No,45,Masculino,5
3114,8526,Sí,31,Femenino,10
3109,8669,No,44,Masculino,10
3112,3341,No,41,Femenino,10
3116,9946,No,40,Masculino,9
3119,1433,No,43,Femenino,9
3122,7453,No,39,Masculino,9
3125,6396,No,35,Femenino,10
3126,2479,Sí,29,Femenino,10
3128,1968,No,42,Femenino,10
3124,2458,No,41,Masculino,10
3123,2108,Sí,38,Masculino,10
3121,5732,No,49,Masculino,10
3118,6656,Sí,35,Femenino,6
3120,5549,Sí,23,Femenino,9
3127,5157,Sí,40,Masculino,9
3117,5732,No,49,Masculino,9
3129,8525,Sí,31,Femenino,3
3135,6994,No,63,Femenino,0
3133,9234,No,29,Masculino,10
3134,7100,Sí,39,Masculino,10
3137,3306,Sí,32,Masculino,9
3130,5153,Sí,36,Masculino,10
3136,7671,No,43,Masculino,9
3132,1298,Sí,36,Masculino,9
3131,6407,Sí,31,Masculino,10
3145,9750,No,44,Masculino,9
3146,1550,Sí,31,Masculino,8
3147,8736,No,47,Masculino,9
3138,9841,Sí,39,Femenino,10
3142,5223,Sí,36,Femenino,9
3143,8427,No,44,Masculino,9
3149,9551,No,43,Masculino,10
3144,9612,No,43,Femenino,10
3141,2919,Sí,37,Masculino,10
3148,7720,Sí,29,Femenino,10
3140,6350,No,41,Femenino,4
3139,5072,Sí,36,Masculino,4
3152,2417,No,47,Femenino,9
3150,4649,Sí,31,Masculino,9
3157,9294,Sí,40,Femenino,4
3151,8741,Sí,36,Masculino,9
3154,7475,Sí,32,Femenino,9
3153,9220,Sí,23,Masculino,9
3155,1233,No,46,Masculino,9
3156,9822,No,53,Femenino,10
3161,4924,No,35,Femenino,9
3160,6326,No,42,Femenino,10
3158,2375,No,32,Masculino,9
3164,7652,No,58,Femenino,4
3159,7871,No,45,Femenino,10
3162,6244,No,27,Femenino,10
3165,7386,No,33,Masculino,8
3163,3617,No,37,Femenino,9
3174,7318,No,57,Masculino,9
3170,8323,Sí,39,Femenino,10
3172,5794,Sí,18,Masculino,10
3173,5356,No,40,Femenino,10
3171,3656,No,55,Femenino,10
3176,5684,No,44,Masculino,5
3175,1661,No,49,Femenino,9
3167,3995,Sí,26,Femenino,10
3169,5715,Sí,31,Masculino,1
3166,8653,Sí,27,Femenino,9
3168,5225,No,48,Femenino,10
3178,2094,Sí,39,Femenino,10
3180,2026,Sí,35,Masculino,10
3186,2716,No,43,Femenino,9
3181,1615,Sí,32,Masculino,10
3177,8456,No,32,Femenino,9
3184,4786,No,47,Femenino,10
