ID compra,Unidad,Ciudad,Fecha,Horario,Categoría del producto,Precio unitario,Cantidad,Método de pago
4635,Parque de las Naciones,El Carmen,11/24/2022,13:58,Belleza y cuidado personal,"197,9",1,PIX
4644,Aurora,Santa Rosa,11/24/2022,11:17,Alimentos y bebidas,"5,9",2,Tarjeta
4650,Aurora,Santa Rosa,11/24/2022,19:20,Alimentos y bebidas,"83,9",5,Tarjeta
4646,Estrella,San Antonio,11/24/2022,19:03,Electrónicos,"1679,9",2,Tarjeta
4660,Estrella,San Antonio,11/24/2022,13:39,Casa y limpieza,"81,9",4,Tarjeta
4663,Estrella,San Antonio,11/24/2022,13:12,Casa y limpieza,200,4,PIX
4637,Parque de las Naciones,El Carmen,11/24/2022,17:10,Papelería y oficina,"21,9",4,PIX
4649,Estrella,San Antonio,11/24/2022,18:56,Electrónicos,"848,9",1,Tarjeta
4651,Estrella,San Antonio,11/24/2022,16:58,Belleza y cuidado personal,"107,9",4,PIX
4647,Aurora,Santa Rosa,11/24/2022,19:39,Libros,31,1,Tarjeta
4642,Parque de las Naciones,El Carmen,11/24/2022,19:03,Belleza y cuidado personal,"113,9",2,PIX
4643,Aurora,Santa Rosa,11/24/2022,19:14,Belleza y cuidado personal,"134,9",2,Tarjeta
4640,Parque de las Naciones,El Carmen,11/24/2022,19:10,Alimentos y bebidas,"58,9",2,Tarjeta
4645,Estrella,San Antonio,11/24/2022,11:07,Alimentos y bebidas,"78,9",1,PIX
4659,Parque de las Naciones,El Carmen,11/24/2022,17:24,Electrónicos,"5504,9",3,Tarjeta
4671,Parque de las Naciones,El Carmen,11/25/2022,12:41,Alimentos y bebidas,"53,9",2,Dinero
4686,Parque de las Naciones,El Carmen,11/25/2022,19:30,Herramientas y construcción,"159,9",5,Tarjeta
4675,Parque de las Naciones,El Carmen,11/25/2022,19:32,Belleza y cuidado personal,"211,9",5,Tarjeta
4699,Parque de las Naciones,El Carmen,11/25/2022,19:06,Libros,"115,9",2,PIX
4669,Parque de las Naciones,El Carmen,11/25/2022,13:26,Alimentos y bebidas,"68,9",5,Dinero
4700,Aurora,Santa Rosa,11/25/2022,18:54,Herramientas y construcción,"222,9",4,Tarjeta
4667,Parque de las Naciones,El Carmen,11/25/2022,14:13,Casa y limpieza,"105,9",4,Tarjeta
4681,Aurora,Santa Rosa,11/25/2022,10:27,Electrónicos,"5165,9",4,PayPal
4691,Estrella,San Antonio,11/25/2022,16:25,Electrónicos,"1127,9",5,Tarjeta
4677,Aurora,Santa Rosa,11/25/2022,13:45,Casa y limpieza,"39,9",5,Dinero
4687,Aurora,Santa Rosa,11/25/2022,18:44,Alimentos y bebidas,"29,9",4,PIX
4690,Aurora,Santa Rosa,11/25/2022,18:02,Casa y limpieza,"75,9",4,PIX
4672,Parque de las Naciones,El Carmen,11/25/2022,13:18,Belleza y cuidado personal,224,4,Tarjeta
4703,Parque de las Naciones,El Carmen,11/25/2022,18:37,Casa y limpieza,"178,9",1,PayPal
4674,Estrella,San Antonio,11/25/2022,10:38,Belleza y cuidado personal,"50,9",4,PIX
4694,Estrella,San Antonio,11/25/2022,16:11,Electrónicos,"5380,9",3,Tarjeta
4688,Aurora,Santa Rosa,11/25/2022,18:57,Alimentos y bebidas,"95,9",5,PayPal
4670,Estrella,San Antonio,11/25/2022,13:45,Libros,"85,9",5,PIX
4679,Aurora,Santa Rosa,11/25/2022,11:47,Belleza y cuidado personal,"135,9",1,PIX
4695,Parque de las Naciones,El Carmen,11/25/2022,15:46,Alimentos y bebidas,"22,9",5,PIX
4685,Aurora,Santa Rosa,11/25/2022,17:24,Electrónicos,"7872,9",4,Tarjeta
4706,Aurora,Santa Rosa,11/25/2022,18:58,Alimentos y bebidas,"17,9",5,Tarjeta
4698,Parque de las Naciones,El Carmen,11/25/2022,13:34,Herramientas y construcción,"130,9",3,Tarjeta
4692,Parque de las Naciones,El Carmen,11/25/2022,15:46,Alimentos y bebidas,"98,9",5,Tarjeta
4680,Estrella,San Antonio,11/25/2022,15:06,Papelería y oficina,"42,9",1,Tarjeta
4689,Estrella,San Antonio,11/25/2022,15:42,Electrónicos,"7976,9",5,Tarjeta
4673,Aurora,Santa Rosa,11/25/2022,15:49,Alimentos y bebidas,"36,9",4,PIX
4704,Estrella,San Antonio,11/25/2022,14:22,Belleza y cuidado personal,"50,9",1,PIX
4678,Aurora,Santa Rosa,11/25/2022,19:06,Casa y limpieza,"96,9",3,Tarjeta
4701,Aurora,Santa Rosa,11/25/2022,18:27,Alimentos y bebidas,"14,9",3,Tarjeta
4702,Parque de las Naciones,El Carmen,11/25/2022,18:55,Electrónicos,"685,9",3,Tarjeta
4683,Parque de las Naciones,El Carmen,11/25/2022,11:58,Casa y limpieza,166,5,PIX
4697,Parque de las Naciones,El Carmen,11/25/2022,13:55,Electrónicos,"4465,9",3,PIX
4676,Estrella,San Antonio,11/25/2022,16:18,Belleza y cuidado personal,"153,9",3,PIX
4705,Estrella,San Antonio,11/25/2022,18:10,Electrónicos,"5128,9",4,Tarjeta
4682,Estrella,San Antonio,11/25/2022,13:39,Alimentos y bebidas,"65,9",4,Dinero
4696,Estrella,San Antonio,11/25/2022,17:52,Alimentos y bebidas,65,4,Tarjeta
4668,Parque de las Naciones,El Carmen,11/25/2022,13:44,Casa y limpieza,"168,9",3,PIX
4684,Aurora,Santa Rosa,11/25/2022,16:35,Alimentos y bebidas,"71,9",1,Tarjeta
4693,Parque de las Naciones,El Carmen,11/25/2022,13:43,Belleza y cuidado personal,"109,9",1,Tarjeta
4710,Estrella,San Antonio,11/26/2022,11:37,Papelería y oficina,"9,9",2,Tarjeta
4712,Parque de las Naciones,El Carmen,11/26/2022,18:32,Casa y limpieza,"71,9",5,Tarjeta
4732,Aurora,Santa Rosa,11/26/2022,18:52,Electrónicos,"2552,9",5,Tarjeta
4741,Aurora,Santa Rosa,11/26/2022,9:13,Alimentos y bebidas,"64,9",5,Tarjeta
4731,Aurora,Santa Rosa,11/26/2022,13:51,Casa y limpieza,"143,9",1,PIX
4737,Aurora,Santa Rosa,11/26/2022,14:07,Herramientas y construcción,"172,9",1,PIX
4733,Parque de las Naciones,El Carmen,11/26/2022,19:33,Electrónicos,"4746,9",4,PIX
4715,Parque de las Naciones,El Carmen,11/26/2022,15:49,Electrónicos,"5025,9",4,PayPal
4740,Aurora,Santa Rosa,11/26/2022,18:40,Casa y limpieza,"85,9",1,Tarjeta
4719,Aurora,Santa Rosa,11/26/2022,9:41,Belleza y cuidado personal,"192,9",2,Tarjeta
4735,Aurora,Santa Rosa,11/26/2022,19:01,Electrónicos,"6040,9",4,Tarjeta
4713,Aurora,Santa Rosa,11/26/2022,10:52,Alimentos y bebidas,"89,9",3,Tarjeta
4708,Aurora,Santa Rosa,11/26/2022,16:53,Papelería y oficina,"42,9",3,PIX
4727,Estrella,San Antonio,11/26/2022,16:16,Electrónicos,"5389,9",5,Dinero
4739,Parque de las Naciones,El Carmen,11/26/2022,12:50,Alimentos y bebidas,"55,9",2,PIX
4718,Estrella,San Antonio,11/26/2022,16:33,Electrónicos,"7633,9",5,Dinero
4707,Parque de las Naciones,El Carmen,11/26/2022,15:01,Libros,"15,9",4,Dinero
4743,Aurora,Santa Rosa,11/26/2022,17:09,Alimentos y bebidas,"18,9",5,Tarjeta
4717,Parque de las Naciones,El Carmen,11/26/2022,17:22,Casa y limpieza,"154,9",3,PIX
4726,Aurora,Santa Rosa,11/26/2022,16:31,Belleza y cuidado personal,"127,9",3,Tarjeta
4721,Aurora,Santa Rosa,11/26/2022,14:05,Electrónicos,"3431,9",2,Dinero
4711,Aurora,Santa Rosa,11/26/2022,9:08,Electrónicos,"3399,9",1,Tarjeta
4734,Aurora,Santa Rosa,11/26/2022,18:49,Alimentos y bebidas,"81,9",1,Dinero
4716,Estrella,San Antonio,11/26/2022,16:21,Casa y limpieza,"152,9",4,Tarjeta
4723,Estrella,San Antonio,11/26/2022,18:28,Electrónicos,"829,9",2,PayPal
4724,Parque de las Naciones,El Carmen,11/26/2022,9:24,Belleza y cuidado personal,144,2,Tarjeta
4728,Aurora,Santa Rosa,11/26/2022,17:53,Papelería y oficina,"8,9",4,Tarjeta
4709,Estrella,San Antonio,11/26/2022,19:15,Herramientas y construcción,"273,9",3,PIX
4730,Estrella,San Antonio,11/26/2022,12:16,Libros,"67,9",3,PIX
4725,Aurora,Santa Rosa,11/26/2022,10:37,Papelería y oficina,"11,9",4,Tarjeta
4729,Estrella,San Antonio,11/26/2022,13:29,Papelería y oficina,"3,9",4,PIX
4714,Parque de las Naciones,El Carmen,11/26/2022,15:04,Papelería y oficina,"34,9",3,Tarjeta
4738,Estrella,San Antonio,11/26/2022,16:03,Papelería y oficina,"20,9",1,PayPal
4742,Aurora,Santa Rosa,11/26/2022,13:56,Papelería y oficina,"18,9",2,PIX
4720,Estrella,San Antonio,11/26/2022,16:58,Casa y limpieza,"96,9",2,PIX
4722,Aurora,Santa Rosa,11/26/2022,15:25,Papelería y oficina,"24,9",3,Tarjeta
4736,Parque de las Naciones,El Carmen,11/26/2022,16:05,Casa y limpieza,"109,9",1,PIX
4773,Estrella,San Antonio,11/28/2022,12:30,Belleza y cuidado personal,50,4,Tarjeta
4752,Parque de las Naciones,El Carmen,11/28/2022,17:37,Alimentos y bebidas,"74,9",1,PIX
4780,Parque de las Naciones,El Carmen,11/28/2022,12:34,Alimentos y bebidas,98,4,PIX
4749,Aurora,Santa Rosa,11/28/2022,19:53,Casa y limpieza,138,1,PIX
4744,Parque de las Naciones,El Carmen,11/28/2022,13:14,Libros,"78,9",4,Tarjeta
4765,Estrella,San Antonio,11/28/2022,16:39,Alimentos y bebidas,"93,9",1,Tarjeta
4761,Parque de las Naciones,El Carmen,11/28/2022,18:51,Electrónicos,"5751,9",1,Tarjeta
4754,Aurora,Santa Rosa,11/28/2022,13:35,Alimentos y bebidas,"81,9",2,Tarjeta
4767,Estrella,San Antonio,11/28/2022,18:23,Casa y limpieza,137,1,PIX
4777,Parque de las Naciones,El Carmen,11/28/2022,13:27,Electrónicos,"2390,9",2,PIX
4774,Aurora,Santa Rosa,11/28/2022,12:55,Electrónicos,"1292,9",3,Tarjeta
4783,Aurora,Santa Rosa,11/28/2022,16:33,Electrónicos,"6201,9",5,PIX
4758,Estrella,San Antonio,11/28/2022,15:54,Alimentos y bebidas,"87,9",3,PIX
4768,Estrella,San Antonio,11/28/2022,13:00,Herramientas y construcción,"72,9",4,PIX
4757,Estrella,San Antonio,11/28/2022,9:31,Alimentos y bebidas,"96,9",1,PIX
4770,Aurora,Santa Rosa,11/28/2022,14:28,Casa y limpieza,"172,9",1,Tarjeta
4748,Parque de las Naciones,El Carmen,11/28/2022,15:51,Papelería y oficina,"15,9",5,PIX
4747,Estrella,San Antonio,11/28/2022,16:11,Electrónicos,"2021,9",5,PIX
4753,Estrella,San Antonio,11/28/2022,16:52,Belleza y cuidado personal,"38,9",2,Dinero
4751,Estrella,San Antonio,11/28/2022,17:18,Electrónicos,"5816,9",5,PIX
4762,Aurora,Santa Rosa,11/28/2022,16:23,Belleza y cuidado personal,"187,9",2,PIX
4782,Estrella,San Antonio,11/28/2022,15:06,Herramientas y construcción,"221,9",2,PayPal
4776,Parque de las Naciones,El Carmen,11/28/2022,13:08,Electrónicos,"2651,9",4,Dinero
4746,Aurora,Santa Rosa,11/28/2022,19:26,Libros,"81,9",5,Tarjeta
4779,Aurora,Santa Rosa,11/28/2022,15:12,Alimentos y bebidas,"31,9",1,PayPal
4755,Parque de las Naciones,El Carmen,11/28/2022,18:54,Electrónicos,"4478,9",4,Dinero
4759,Aurora,Santa Rosa,11/28/2022,17:04,Alimentos y bebidas,"50,9",4,Dinero
4760,Estrella,San Antonio,11/28/2022,17:25,Belleza y cuidado personal,"172,9",5,Tarjeta
4763,Parque de las Naciones,El Carmen,11/28/2022,18:04,Electrónicos,"3777,9",4,Tarjeta
4778,Estrella,San Antonio,11/28/2022,12:16,Papelería y oficina,"20,9",2,Dinero
4756,Aurora,Santa Rosa,11/28/2022,17:29,Electrónicos,"3470,9",3,Tarjeta
4769,Parque de las Naciones,El Carmen,11/28/2022,12:05,Belleza y cuidado personal,"203,9",4,PIX
4781,Parque de las Naciones,El Carmen,11/28/2022,16:32,Papelería y oficina,"18,9",5,Tarjeta
4750,Estrella,San Antonio,11/28/2022,16:00,Electrónicos,"6912,9",3,PIX
4772,Aurora,Santa Rosa,11/28/2022,18:27,Alimentos y bebidas,14,4,PIX
4764,Parque de las Naciones,El Carmen,11/28/2022,12:48,Libros,"79,9",5,PIX
4745,Parque de las Naciones,El Carmen,11/28/2022,10:50,Belleza y cuidado personal,"155,9",1,Tarjeta
4771,Parque de las Naciones,El Carmen,11/28/2022,10:19,Alimentos y bebidas,"55,9",2,PIX
4775,Aurora,Santa Rosa,11/28/2022,11:57,Alimentos y bebidas,"45,9",1,PIX
4766,Estrella,San Antonio,11/28/2022,18:48,Electrónicos,"6158,9",4,PayPal
4805,Aurora,Santa Rosa,11/29/2022,13:44,Herramientas y construcción,"250,9",4,PIX
4796,Parque de las Naciones,El Carmen,11/29/2022,12:41,Electrónicos,"3345,9",4,PIX
4810,Estrella,San Antonio,11/29/2022,13:53,Alimentos y bebidas,"97,9",1,Tarjeta
4807,Parque de las Naciones,El Carmen,11/29/2022,13:15,Herramientas y construcción,307,1,Dinero
4784,Aurora,Santa Rosa,11/29/2022,17:53,Belleza y cuidado personal,"191,9",1,PIX
4792,Parque de las Naciones,El Carmen,11/29/2022,14:50,Alimentos y bebidas,"51,9",3,PIX
4800,Parque de las Naciones,El Carmen,11/29/2022,14:34,Belleza y cuidado personal,"177,9",1,PIX
4802,Estrella,San Antonio,11/29/2022,10:18,Belleza y cuidado personal,206,4,Tarjeta
4794,Aurora,Santa Rosa,11/29/2022,16:08,Electrónicos,"3959,9",1,PIX
4797,Parque de las Naciones,El Carmen,11/29/2022,10:13,Alimentos y bebidas,"35,9",5,PIX
4808,Estrella,San Antonio,11/29/2022,10:28,Alimentos y bebidas,"45,9",5,PayPal
4814,Aurora,Santa Rosa,11/29/2022,12:10,Belleza y cuidado personal,"142,9",5,PayPal
4788,Estrella,San Antonio,11/29/2022,19:11,Casa y limpieza,"65,9",2,Tarjeta
4801,Estrella,San Antonio,11/29/2022,13:16,Electrónicos,"3196,9",5,Tarjeta
4804,Parque de las Naciones,El Carmen,11/29/2022,14:25,Alimentos y bebidas,"90,9",4,PIX
4812,Estrella,San Antonio,11/29/2022,13:09,Alimentos y bebidas,"90,9",2,PIX
4818,Parque de las Naciones,El Carmen,11/29/2022,11:07,Electrónicos,"322,9",4,PIX
4786,Aurora,Santa Rosa,11/29/2022,18:28,Electrónicos,"4843,9",5,PIX
4809,Estrella,San Antonio,11/29/2022,19:53,Electrónicos,"2688,9",1,PIX
4806,Aurora,Santa Rosa,11/29/2022,9:35,Papelería y oficina,"22,9",2,PIX
4795,Parque de las Naciones,El Carmen,11/29/2022,10:43,Alimentos y bebidas,"77,9",1,PIX
4787,Aurora,Santa Rosa,11/29/2022,14:33,Casa y limpieza,"138,9",4,Dinero
4790,Parque de las Naciones,El Carmen,11/29/2022,11:12,Alimentos y bebidas,"46,9",3,PIX
4799,Estrella,San Antonio,11/29/2022,16:01,Libros,"31,9",3,Tarjeta
4815,Estrella,San Antonio,11/29/2022,12:36,Electrónicos,"2797,9",5,PIX
4793,Estrella,San Antonio,11/29/2022,16:15,Herramientas y construcción,"70,9",4,PIX
4813,Estrella,San Antonio,11/29/2022,9:40,Casa y limpieza,"103,9",1,PIX
4798,Parque de las Naciones,El Carmen,11/29/2022,13:51,Electrónicos,"1973,9",3,Tarjeta
4791,Aurora,Santa Rosa,11/29/2022,19:06,Alimentos y bebidas,"13,9",5,PayPal
4811,Estrella,San Antonio,11/29/2022,10:10,Alimentos y bebidas,"46,9",4,Tarjeta
4789,Estrella,San Antonio,11/29/2022,17:14,Alimentos y bebidas,"88,9",1,Tarjeta
4803,Aurora,Santa Rosa,11/29/2022,19:26,Herramientas y construcción,"150,9",1,Tarjeta
4817,Estrella,San Antonio,11/29/2022,9:30,Casa y limpieza,"87,9",3,PayPal
4785,Estrella,San Antonio,11/29/2022,17:08,Alimentos y bebidas,"76,9",2,Tarjeta
4816,Estrella,San Antonio,11/29/2022,12:12,Belleza y cuidado personal,"120,9",3,Tarjeta
4855,Estrella,San Antonio,11/30/2022,16:54,Belleza y cuidado personal,170,5,Tarjeta
4832,Parque de las Naciones,El Carmen,11/30/2022,12:01,Papelería y oficina,44,4,PayPal
4822,Parque de las Naciones,El Carmen,11/30/2022,9:27,Herramientas y construcción,"75,9",2,Dinero
4827,Estrella,San Antonio,11/30/2022,13:48,Electrónicos,"3589,9",1,PIX
4841,Parque de las Naciones,El Carmen,11/30/2022,16:42,Electrónicos,"2815,9",3,Tarjeta
4829,Parque de las Naciones,El Carmen,11/30/2022,17:23,Alimentos y bebidas,"89,9",3,PayPal
4823,Aurora,Santa Rosa,11/30/2022,12:10,Electrónicos,"3059,9",1,PIX
4839,Estrella,San Antonio,11/30/2022,16:15,Herramientas y construcción,"328,9",2,Tarjeta
4821,Estrella,San Antonio,11/30/2022,12:38,Alimentos y bebidas,"35,9",4,Tarjeta
4835,Aurora,Santa Rosa,11/30/2022,9:02,Alimentos y bebidas,31,5,PIX
4825,Parque de las Naciones,El Carmen,11/30/2022,13:05,Herramientas y construcción,"141,9",3,Dinero
4854,Estrella,San Antonio,11/30/2022,13:34,Electrónicos,"2967,9",5,PIX
4820,Parque de las Naciones,El Carmen,11/30/2022,12:58,Alimentos y bebidas,"76,9",3,Tarjeta
4837,Aurora,Santa Rosa,11/30/2022,18:26,Alimentos y bebidas,12,1,Dinero
4826,Parque de las Naciones,El Carmen,11/30/2022,9:47,Casa y limpieza,"64,9",4,PIX
4830,Aurora,Santa Rosa,11/30/2022,18:31,Belleza y cuidado personal,"245,9",2,Tarjeta
4833,Aurora,Santa Rosa,11/30/2022,19:19,Papelería y oficina,"43,9",2,Tarjeta
4842,Parque de las Naciones,El Carmen,11/30/2022,14:33,Casa y limpieza,93,3,Tarjeta
4840,Aurora,Santa Rosa,11/30/2022,18:50,Casa y limpieza,"180,9",5,Dinero
4836,Estrella,San Antonio,11/30/2022,10:43,Belleza y cuidado personal,"85,9",5,Tarjeta
4824,Estrella,San Antonio,11/30/2022,17:56,Alimentos y bebidas,"78,9",1,Tarjeta
4828,Estrella,San Antonio,11/30/2022,17:54,Belleza y cuidado personal,"155,9",4,PIX
4853,Estrella,San Antonio,11/30/2022,12:39,Electrónicos,"258,9",2,Dinero
4852,Parque de las Naciones,El Carmen,11/30/2022,17:14,Alimentos y bebidas,"53,9",2,PayPal
4844,Aurora,Santa Rosa,11/30/2022,12:33,Electrónicos,"2730,9",3,PIX
4847,Aurora,Santa Rosa,11/30/2022,9:21,Electrónicos,"2857,9",5,Tarjeta
4850,Estrella,San Antonio,11/30/2022,18:28,Belleza y cuidado personal,"152,9",3,Tarjeta
4831,Parque de las Naciones,El Carmen,11/30/2022,10:02,Casa y limpieza,"184,9",1,PIX
4851,Parque de las Naciones,El Carmen,11/30/2022,15:25,Papelería y oficina,"36,9",3,PIX
4846,Parque de las Naciones,El Carmen,11/30/2022,13:43,Electrónicos,"5020,9",2,Tarjeta
4849,Aurora,Santa Rosa,11/30/2022,19:35,Casa y limpieza,"139,9",2,Tarjeta
4845,Parque de las Naciones,El Carmen,11/30/2022,16:34,Herramientas y construcción,"257,9",2,PayPal
4819,Estrella,San Antonio,11/30/2022,19:43,Belleza y cuidado personal,"180,9",5,Dinero
4834,Parque de las Naciones,El Carmen,11/30/2022,13:56,Alimentos y bebidas,47,4,Tarjeta
4848,Estrella,San Antonio,11/30/2022,15:11,Electrónicos,"2885,9",5,Dinero
4838,Aurora,Santa Rosa,11/30/2022,18:56,Alimentos y bebidas,"51,9",3,Tarjeta
4843,Parque de las Naciones,El Carmen,11/30/2022,19:55,Belleza y cuidado personal,"97,9",5,PIX
4865,Estrella,San Antonio,12/1/2022,18:00,Alimentos y bebidas,"94,9",4,PIX
4857,Parque de las Naciones,El Carmen,12/1/2022,12:26,Electrónicos,"2425,9",3,PIX
4858,Estrella,San Antonio,12/1/2022,16:04,Belleza y cuidado personal,"101,9",4,Tarjeta
4891,Estrella,San Antonio,12/1/2022,13:38,Alimentos y bebidas,"42,9",2,Tarjeta
4879,Aurora,Santa Rosa,12/1/2022,16:14,Alimentos y bebidas,59,1,Tarjeta
4878,Aurora,Santa Rosa,12/1/2022,18:50,Alimentos y bebidas,"18,9",2,PayPal
4867,Estrella,San Antonio,12/1/2022,18:01,Belleza y cuidado personal,"36,9",4,Tarjeta
4869,Aurora,Santa Rosa,12/1/2022,15:04,Casa y limpieza,"74,9",2,Tarjeta
4866,Parque de las Naciones,El Carmen,12/1/2022,12:11,Electrónicos,"4937,9",4,Tarjeta
4860,Parque de las Naciones,El Carmen,12/1/2022,15:51,Papelería y oficina,"9,9",2,Tarjeta
4882,Parque de las Naciones,El Carmen,12/1/2022,19:54,Alimentos y bebidas,"82,9",5,Tarjeta
4859,Estrella,San Antonio,12/1/2022,12:04,Alimentos y bebidas,"95,9",4,Tarjeta
4888,Aurora,Santa Rosa,12/1/2022,14:25,Belleza y cuidado personal,"209,9",5,Dinero
4870,Parque de las Naciones,El Carmen,12/1/2022,18:09,Alimentos y bebidas,43,3,PIX
4861,Estrella,San Antonio,12/1/2022,15:54,Casa y limpieza,"163,9",2,Tarjeta
4889,Parque de las Naciones,El Carmen,12/1/2022,19:34,Herramientas y construcción,"253,9",2,PIX
4875,Parque de las Naciones,El Carmen,12/1/2022,18:03,Casa y limpieza,"106,9",1,Tarjeta
4887,Parque de las Naciones,El Carmen,12/1/2022,18:19,Casa y limpieza,"146,9",1,Dinero
4863,Parque de las Naciones,El Carmen,12/1/2022,16:48,Casa y limpieza,147,3,Tarjeta
4874,Parque de las Naciones,El Carmen,12/1/2022,18:35,Belleza y cuidado personal,"84,9",4,PIX
4868,Parque de las Naciones,El Carmen,12/1/2022,17:06,Alimentos y bebidas,"90,9",4,Tarjeta
4881,Estrella,San Antonio,12/1/2022,13:04,Alimentos y bebidas,"16,9",4,Dinero
4883,Aurora,Santa Rosa,12/1/2022,12:36,Electrónicos,8000,2,PayPal
4885,Aurora,Santa Rosa,12/1/2022,13:35,Herramientas y construcción,"107,9",2,PayPal
4856,Estrella,San Antonio,12/1/2022,16:57,Belleza y cuidado personal,"143,9",4,Tarjeta
4876,Aurora,Santa Rosa,12/1/2022,16:54,Electrónicos,"4617,9",2,PayPal
4873,Parque de las Naciones,El Carmen,12/1/2022,12:49,Electrónicos,6054,5,PIX
4880,Parque de las Naciones,El Carmen,12/1/2022,13:18,Belleza y cuidado personal,"138,9",1,PayPal
4877,Aurora,Santa Rosa,12/1/2022,16:19,Casa y limpieza,"154,9",4,Tarjeta
4864,Parque de las Naciones,El Carmen,12/1/2022,14:00,Electrónicos,"7822,9",5,Tarjeta
4871,Parque de las Naciones,El Carmen,12/1/2022,16:59,Herramientas y construcción,"174,9",1,PIX
4872,Aurora,Santa Rosa,12/1/2022,19:50,Alimentos y bebidas,"41,9",4,Dinero
4862,Parque de las Naciones,El Carmen,12/1/2022,9:46,Electrónicos,2549,1,Dinero
4890,Parque de las Naciones,El Carmen,12/1/2022,10:57,Electrónicos,"765,9",5,PayPal
4884,Parque de las Naciones,El Carmen,12/1/2022,18:42,Alimentos y bebidas,"50,9",2,Tarjeta
4886,Parque de las Naciones,El Carmen,12/1/2022,12:54,Papelería y oficina,"16,9",2,PIX
4927,Aurora,Santa Rosa,12/2/2022,10:21,Belleza y cuidado personal,"67,9",5,Tarjeta
4939,Aurora,Santa Rosa,12/2/2022,10:51,Papelería y oficina,"42,9",4,PIX
4931,Aurora,Santa Rosa,12/2/2022,15:50,Belleza y cuidado personal,"98,9",1,Tarjeta
4924,Parque de las Naciones,El Carmen,12/2/2022,19:46,Alimentos y bebidas,"59,9",5,PIX
4909,Aurora,Santa Rosa,12/2/2022,17:58,Papelería y oficina,"31,9",5,Tarjeta
4916,Estrella,San Antonio,12/2/2022,19:12,Belleza y cuidado personal,"227,9",5,PIX
4892,Parque de las Naciones,El Carmen,12/2/2022,10:10,Belleza y cuidado personal,"86,9",2,Tarjeta
4920,Estrella,San Antonio,12/2/2022,12:25,Electrónicos,"1567,9",3,PIX
4945,Parque de las Naciones,El Carmen,12/2/2022,13:16,Belleza y cuidado personal,"233,9",1,PayPal
4940,Estrella,San Antonio,12/2/2022,19:13,Papelería y oficina,"47,9",4,Tarjeta
4918,Parque de las Naciones,El Carmen,12/2/2022,19:30,Belleza y cuidado personal,"175,9",3,Tarjeta
4922,Parque de las Naciones,El Carmen,12/2/2022,17:04,Alimentos y bebidas,3,3,Dinero
4942,Parque de las Naciones,El Carmen,12/2/2022,13:46,Electrónicos,"2795,9",2,Tarjeta
4919,Aurora,Santa Rosa,12/2/2022,18:07,Casa y limpieza,"103,9",1,Tarjeta
4929,Estrella,San Antonio,12/2/2022,18:13,Belleza y cuidado personal,"165,9",5,PIX
4937,Estrella,San Antonio,12/2/2022,17:34,Alimentos y bebidas,"46,9",4,PIX
4912,Aurora,Santa Rosa,12/2/2022,16:16,Alimentos y bebidas,57,3,Tarjeta
4917,Aurora,Santa Rosa,12/2/2022,13:25,Papelería y oficina,"24,9",5,PayPal
4938,Parque de las Naciones,El Carmen,12/2/2022,17:17,Alimentos y bebidas,"49,9",5,Tarjeta
4900,Estrella,San Antonio,12/2/2022,18:12,Belleza y cuidado personal,185,2,Tarjeta
4897,Aurora,Santa Rosa,12/2/2022,19:15,Alimentos y bebidas,"50,9",4,Tarjeta
4913,Parque de las Naciones,El Carmen,12/2/2022,13:13,Electrónicos,"4450,9",3,Tarjeta
4944,Aurora,Santa Rosa,12/2/2022,19:59,Alimentos y bebidas,"14,9",3,Tarjeta
4895,Parque de las Naciones,El Carmen,12/2/2022,19:26,Belleza y cuidado personal,229,5,PIX
4894,Aurora,Santa Rosa,12/2/2022,15:11,Alimentos y bebidas,"41,9",3,PIX
4947,Aurora,Santa Rosa,12/2/2022,9:47,Alimentos y bebidas,"55,9",4,Dinero
4898,Estrella,San Antonio,12/2/2022,16:20,Papelería y oficina,"41,9",5,PIX
4941,Estrella,San Antonio,12/2/2022,11:57,Alimentos y bebidas,26,5,PIX
4896,Estrella,San Antonio,12/2/2022,19:48,Libros,"24,9",5,PIX
4901,Aurora,Santa Rosa,12/2/2022,14:00,Electrónicos,"6320,9",2,PayPal
4932,Estrella,San Antonio,12/2/2022,10:35,Belleza y cuidado personal,"17,9",1,PIX
4951,Parque de las Naciones,El Carmen,12/2/2022,13:47,Herramientas y construcción,"191,9",2,Tarjeta
4935,Estrella,San Antonio,12/2/2022,18:40,Herramientas y construcción,"89,9",5,Tarjeta
4950,Aurora,Santa Rosa,12/2/2022,18:38,Belleza y cuidado personal,"66,9",5,Tarjeta
4946,Aurora,Santa Rosa,12/2/2022,18:42,Alimentos y bebidas,"60,9",4,Tarjeta
4921,Parque de las Naciones,El Carmen,12/2/2022,15:05,Electrónicos,"357,9",1,PIX
4904,Aurora,Santa Rosa,12/2/2022,13:07,Casa y limpieza,153,2,PIX
4926,Parque de las Naciones,El Carmen,12/2/2022,12:53,Belleza y cuidado personal,"198,9",4,PayPal
4949,Aurora,Santa Rosa,12/2/2022,12:44,Papelería y oficina,"35,9",5,Dinero
4943,Estrella,San Antonio,12/2/2022,12:31,Papelería y oficina,"48,9",1,Tarjeta
4928,Aurora,Santa Rosa,12/2/2022,10:48,Herramientas y construcción,148,5,PIX
4948,Aurora,Santa Rosa,12/2/2022,13:21,Alimentos y bebidas,"47,9",2,Dinero
